Topic,Words,Frequency,Timestamp,Name
38,"cívica, unión, radical, 2024, espert",18,2024-01-01,38_cívica_radical_unión_nombre
39,"votar, frade, voté, junto, él",31,2024-01-01,39_votar_voté_votado_vota
40,"moran, logueado, léalos, anotar, aclare",20,2024-01-01,40_leito_aparicio_alderete_leavy
41,"aerolíneas, privatización, argentinas, liderar, piloto",6,2024-01-01,41_aéreo_aerolíneas_argentinas_aeronave
42,"disculpe, disculpa, perdón, continúir, enoje",44,2024-01-01,42_disculpe_disculpa_perdón_discúlpeme
43,"gabinete, ministros, jefe, whatsapp, pregunta",11,2024-01-01,43_ministros_gabinete_jefe_ministro
44,"respeto, respetar, respetuoso, señores, respeter",50,2024-01-01,44_respeto_respetar_respetuoso_señores
45,"escuchar, escuchaber, señores, oradora, dama",41,2024-01-01,45_escuchar_oradora_escuchaber_escuchen
46,"momento, tardaríamos, deslogueer, logueó, emplacemos",15,2024-01-01,46_momento_plazo_quórum_oportuno
47,"agost, carreño, 2º, molle, otemos",33,2024-01-01,47_agost_carreño_2º_xii
50,"656, 2024, agost, carreño, rechazo",4,2024-01-01,50_decreto_648_alidez_derogar
51,"mujer, asedio, modernidad, violencia, feminista",8,2024-01-01,51_mujer_violencia_01_género
52,"ley, aviso, definitivamente, 1263, 1476",4,2024-01-01,52_ley_aviso_roja_definitivamente
53,"secretario, jefe, gabinete, póngansir, daives",11,2024-01-01,53_secretario_jefe_gabinete_secretaria
54,"micrófono, biasi, percibir, manifestación, alcanzar",41,2024-01-01,54_micrófono_audio_sonido_receptor
55,"recomendé, artero, calificativo, libro, preopinante",7,2024-01-01,55_redacción_autor_copia_citación
56,"finalizar, continúir, continúe, proseguir, exceder",32,2024-01-01,56_continúir_finalizar_proseguir_continú...
57,"invítase, redacción, instamos, dialoguir, adhesión",6,2024-01-01,57_provincia_provincial_jurisdicción_int...
58,"benedetti, borrego, benedit, bianchetti, bornoroni",18,2024-01-01,58_registrado_sarghini_carrió_grosso
59,"castellano, taquígrafos, guillermo, director, carajo",6,2024-01-01,59_taquígrafos_director_cuerpo_monasteri...
62,"risas, reír, amargar, cort, angelici",11,2024-01-01,62_risas_humor_risa_reír
63,"educación, docente, universidad, educativo, chico",41,2024-01-01,63_educación_educativo_universidad_docen...
64,"santurio, provincia, zapata, tavela, arrieta",8,2024-01-01,64_provincia_provincias_jura_requerírsel...
65,"economicemos, anótesar, 15750, 2024, secundar",4,2024-01-01,65_boletín_prescindir_enunciación_resuel...
66,"espert, yasky, allende, pedrini, peluc",50,2024-01-01,66_yasky_espert_acordar_allende
67,"massot, mayoraz, rugir, retirar, agregado",55,2024-01-01,67_massot_mayoraz_rugir_vallone
68,"temperatura, temporal, anegado, nevada, chubutens",2,2024-01-01,68_desastre_zona_emergencia_agropecuario
70,"tabaco, 24674, internos, válidamente, cigarrillo",8,2024-01-01,70_tabaco_cigarrillo_tabacalero_fumar
71,"abstención, afi, abstenciones, 224, 145",35,2024-01-01,71_abstenciones_abstención_afi_195
72,"8º, 7º, 6º, frade, afi",16,2024-01-01,72_6º_7º_1º_8º
73,"casas, figueroa, apartamento, sírvar, procederer",22,2024-01-01,73_casas_bue_considera_figueroa
74,"automovilismo, carretera, representar, turismo, rendir",1,2024-01-01,74_turismo_turístico_viaje_actividad
75,"carignano, res, , , ",7,2024-01-01,75_inte_ocaña_conferencia_abierto
76,"mayoraz, habler, lujo, espert, comer",2,2024-01-01,76_compartir_pala_natalia_morán
77,"stolbizer, nalizar, concedo, sírvar, culminar",33,2024-01-01,77_giacomo_stolbizer_nalizar_pala
78,"reconsideración, logueado, banfi, subsanar, consignar",3,2024-01-01,78_reconsideración_reconsiderar_formulo_...
79,"schlotthauer, nieri, nido, defi, ",37,2024-01-01,79_considera_schlotthauer_nieri_pala
80,"forestales, ciencias, universidad, , ",1,2024-01-01,80_bosque_nativo_ambiental_forestal
81,"292, redacción, originalmente, frío, suprimir",1,2024-01-01,81_civil_código_sustitución_padre
82,"segundo, treinta, váyase, caminatas, veinte",11,2024-01-01,82_treinta_veinte_segundo_quince
83,"otación, vea, pág, él, afi",55,2024-01-01,83_vea_pág_otación_él
84,"ibañez, gollán, verasay, campero, quiroz",32,2024-01-01,84_yacobitti_verasay_pala_gollán
85,"abstención, abstenciones, afi, 110, 136",28,2024-01-01,85_abstenciones_abstención_afi_131
86,"entonar, estrofa, himno, convocatoria, público",1,2024-01-01,86_estrofa_entonar_himno_orquesta
87,"monti, chubut, treffinger, avila, afi",20,2024-01-01,87_chubut_pala_sidencia_monti
88,"pongar, abucheo, tolerable, normalidad, cancha",1,2024-01-01,88_deportivo_antidopaje_deporte_fútbol
89,"jornada, olvidar, respetar, mencionar, recordar",2,2024-01-01,89_recordar_italo_nalizado_olvidar
90,"cambio, cambiar, nieri, pedro, habíar",12,2024-01-01,90_cambio_juntos_cambiar_interbloque
91,"enfóquese, abstractas, cumplir, lógico, créame",14,2024-01-01,91_tema_motivo_razón_lógica
92,"pág, fernanda, avila, invito, doña",2,2024-01-01,92_abierto_presencia_puestos_electoral
93,"alzado, mano, afi, zago, 172",21,2024-01-01,93_alzado_mano_levantar_afi
94,"coli, santillán, manes, nalizado, concatenado",22,2024-01-01,94_lipovetzky_coli_nalizado_santillán
95,"loredo, propusar, bancar, impreso, estrado",1,2024-01-01,95_banco_central_directorio_negociación
98,"garrido, redondeé, tournier, mocionar, vuelta",17,2024-01-01,98_vuelta_garrido_giro_carasso
99,"candidato, 2021, galimberti, 2024, apoderado",5,2024-01-01,99_electoral_alianza_dni_candidato
100,"vásquez, llancafilo, osuna, , ",39,2024-01-01,100_osuna_llancafilo_vásquez_punto
101,"cero, abstenciones, afi, 145, 231",18,2024-01-01,101_negativa_cero_negativos_nulo
102,"almirón, camente, apelación, villaverde, específi",2,2024-01-01,102_solicitud_peticiones_solicité_solici...
103,"agradecer, habilitemos, aceptarer, gentileza, tavela",7,2024-01-01,103_agradecer_apreciación_agradecimiento...
104,"mañana, pichetto, llegadar, ayer, quédense",9,2024-01-01,104_mañana_ayer_acordar_desplacer
105,"innovación, abstener, integrante, yo, ",2,2024-01-01,105_ciencia_tecnología_innovación_tecnol...
106,"comedor, alimento, intermediario, gustar, inscripto",2,2024-01-01,106_alimentario_alimento_programa_alimen...
107,"angelici, sucio, lobby, salvedad, cha",2,2024-01-01,107_italo_compañía_empresa_firma
108,"juliano, diferencialmente, emprolijar, sufi, zoom",25,2024-01-01,108_cientemente_apoyado_sufi_juliano
110,"cuerpo, renumeración, concernient, estilo, facultar",15,2024-01-01,110_cuerpo_renumeración_corpacci_faculta...
111,"koning, brouwer, bouwer, sírvar, certeza",17,2024-01-01,111_considera_resulta_koning_brouwer
112,"cosa, , , , ",2,2024-01-01,112_resulta_gorleri_morales_gorila
113,"2024, 477, octubre, capozzi, 567",4,2024-01-01,113_2002_diputados_2001_noviembre
114,"pesca, frío, garantía, milei, 520",1,2024-01-01,114_pesca_pesquero_mar_buque
115,"sota, ministros, gabinete, jefe, ",6,2024-01-01,115_ministros_gabinete_jefe_sota
117,"consignar, omodeo, haber, apoyo, alcanzar",15,2024-01-01,117_suficientemente_apoyado_apoyar_consi...
118,"auditoría, consignar, strada, bornoroni, constar",32,2024-01-01,118_auditoría_auditor_forlón_designado
119,"ronda, comienzo, cuatros, juntár, empecinamiento",10,2024-01-01,119_comenzar_individual_comienzo_empezar
120,"palestino, israel, netanyahu, genocidio, gaza",16,2024-01-01,120_the_israel_palestino_convention
121,"castillo, loredo, pichetto, finocchiaro, sírvar",75,2024-01-01,121_castillo_loredo_ripoll_pichetto
122,"polini, 5º, 3º, loredo, frade",21,2024-01-01,122_3º_5º_polini_1º
123,"antiaftós, represa, hidroeléctrica, vacunación, vacuna",3,2024-01-01,123_vacuna_vacunación_covid_salud
124,"leído, leer, afi, ciegas, leeré",34,2024-01-01,124_leído_leer_afi_leeré
125,"selva, inaceptable, , , ",12,2024-01-01,125_contigiani_selva_afi_espinoza
126,"mandíbula, corrí, maricón, policía, luro",4,2024-01-01,126_periodista_periodístico_prensa_perio...
127,"acevedo, valdés, arroyo, , ",43,2024-01-01,127_arroyo_valdés_acevedo_polledo
128,"secundar, giuliano, loredo, volver, loan",6,2024-01-01,128_volver_nuevamente_otorgué_afi
129,"840, genocida, 2024, fundamentar, gritir",2,2024-01-01,129_terrorismo_terrorista_humanos_derech...
130,"orgar, house, macrismo, fiscal, responsabilidad",1,2024-01-01,130_vivienda_alquiler_vendedor_locación
131,"jueves, tratando, nanciamiento, universitario, cronograma",4,2024-01-01,131_miércoles_jueves_semana_viernes
132,"renumera, nombre, antola, loguear, habitualmente",5,2024-01-01,132_nombre_apellido_pila_corrección
133,"honesto, negociar, contestar, ser, preguntar",1,2024-01-01,133_negociación_negociador_negociar_nego...
134,"paulón, afi, , , ",18,2024-01-01,134_afi_paulón_robson_copello
136,"estrofa, entonar, himno, doña, pág",9,2024-01-01,136_doña_himno_electoral_abierto
137,"sírvar, rizzotti, sírvansar, picón, galimberti",70,2024-01-01,137_sírvar_resu_rizzotti_ta
138,"lombardi, vidal, logueado, bongiovanni, sírvar",30,2024-01-01,138_lombardi_vidal_debate_vivero
139,"afi, , , , ",8,2024-01-01,139_afi___
141,"interrumpir, freites, castagneto, alocución, incumplir",4,2024-01-01,141_interrumpir_interrup_dencia_presi
142,"ginocchio, benegas, lynch, poncho, excedido",18,2024-01-01,142_ginocchio_benegas_pala_lynch
143,"indicar, yo, palo, dígame, verasay",14,2024-01-01,143_indicar_tienir_yo_pala
144,"hagman, hagan, comienzo, individual, pedro",11,2024-01-01,144_martiarena_suficientemente_hagman_ap...
145,"libertad, profundamente, 8100, medicina, prepagar",4,2024-01-01,145_salud_medicina_médico_medicamento
146,"plantee, permitar, respetar, , ",2,2024-01-01,146_flores_plantee_riutort_planteo
147,"infomercial, infocomercial, frade, conocimiento, acercar",4,2024-01-01,147_conocimiento_información_tomar_conoc...
148,"araujo, caso, , , ",1,2024-01-01,148_caso_suponer_demandar_separado
149,"referir, macha, decir, explicar, él",4,2024-01-01,149_referir_él_refer_déjeme
150,"laspina, , , , ",6,2024-01-01,150_laspina_acceder_afi_lasbanca
151,"someter, carro, dnu, gente, ",10,2024-01-01,151_autenticacer_archivar_formular_diari...
152,"tinuaremos, oportunidad, taquigráfico, ameritar, celeridad",3,2024-01-01,152_oportunidad_solicité_ocasión_aprovec...
153,"nader, alida, alí, constitución, requerírsele",8,2024-01-01,153_constitución_jura_requerírsele_esqui...
154,"décimo, apoyo, , , ",1,2024-01-01,154_apoyo_apoyar_apoyamos_adelantar
155,"sistema, loguear, arrúa, funcionar, chequear",18,2024-01-01,155_sistema_electrónicamente_funcionar_l...
157,"suprimir, terminer, eliminación, eliminado, bornoroni",6,2024-01-01,157_eliminación_suprimir_eliminado_elimi...
158,"milman, estévez, omodeo, nuñez, ",10,2024-01-01,158_estévez_rendido_vertido_milman
159,"reconsideración, , , , ",1,2024-01-01,159_reconsideración_reconsideracion_reco...
161,"cobos, manes, marziotta, , ",40,2024-01-01,161_marziotta_cobos_manes_gisela
164,"dujovne, ministro, educado, economía, estigmatizar",4,2024-01-01,164_economía_ministro_ministerio_italo
167,"carro, pasaremos, tavela, chica, soria",14,2024-01-01,167_carro_nanni_mounier_car
169,"seguir, paulón, frade, , ",5,2024-01-01,169_próximo_listado_seguir_afi
173,"escuchar, escuchen, banfi, , ",8,2024-01-01,173_escuchar_garay_reitero_escúchenme
174,"montoto, mover, , , ",4,2024-01-01,174_traslado_montoto_solicitud_trasladar
175,"señoras, bornoroni, provisional, elección, disposición",1,2024-01-01,175_pedidos_mociones_informes_consulta
176,"habilitado, diferenciado, suceder, preguntar, ",1,2024-01-01,176_pregunta_preguntar_contestar_respond...
177,"radicalismo, obscena, embarrar, terminer, sírvar",5,2024-01-01,177_radical_radicalismo_bancada_evolució...
178,"sugerir, tener, , , ",1,2024-01-01,178_sugerencia_sugerir_sugerido_acepto
179,"banfi, loguear, , , ",32,2024-01-01,179_banfi_refiera_habiéndose_loguear
180,"cercenacer, rechazar, sometimo, aciones, biasi",5,2024-01-01,180_inconveniente_excusación_contrario_e...
181,"respetar, , , , ",3,2024-01-01,181_petri_respetar_petmite_calma
184,"leticia, guardar, schlotthauer, requerírsele, mónica",2,2024-01-01,184_audiencia_guardar_público_requerírse...
185,"agregado, afi, , , ",2,2024-01-01,185_agregado_genera_resulta_gennaro
186,"tema, , , , ",3,2024-01-01,186_pala_tema_hase_interesado
187,"rectifi, car, consignar, notar, ratifi",1,2024-01-01,187_consulta_consultar_asesoramiento_ase...
189,"taquigráfi, versión, constar, taquigráfico, giuliano",8,2024-01-01,189_versión_taquigráfico_taquigráfi_taqu...
-1,"union, 2025, milei, avanza, discapacidad",4408,2025-01-01,-1_él_provincia_caso_año
0,"milei, limpia, ficha, jubilado, argentina",876,2025-01-01,0_argentino_argentina_país_gobierno
1,"discapacidad, presupuesto, contributivo, 2026, pensión",81,2025-01-01,1_presupuesto_gasto_ciento_millón
2,"fred, machado, mina, guatemala, oro",3,2025-01-01,2_pastoriza_landau_abdala_silvestre
3,"debate, emplazamiento, ordenar, tema, hinchada",65,2025-01-01,3_debate_discusión_tema_debatir
4,"universidad, universitario, docente, 2025, educación",50,2025-01-01,4_educación_universidad_docente_educativ...
5,"fideicomiso, 23966, combustibles, fondo, coma",15,2025-01-01,5_energía_gas_combustible_combustibles
6,"reiterancia, procesal, imputado, penal, delictivo",29,2025-01-01,6_penal_código_pena_delito
7,"127, 129, 210, futurología, basándome",20,2025-01-01,7_afi_127_129_131
8,"coparticipación, fiscal, 23548, provincia, caja",11,2025-01-01,8_impuesto_ganancia_tributario_fiscal
9,"loredo, 147, 127, identificar, temario",2,2025-01-01,9_registrar_afi_él_136
10,"loguear, decir, estafó, milei, él",52,2025-01-01,10_haber_él_sr_referir
11,"digitally, verified, 2023, date, signed",7,2025-01-01,11_trabajo_trabajador_empleador_laboral
12,"discapacidad, alzheimer, demencia, personas, persona",79,2025-01-01,12_salud_discapacidad_paciente_pública
13,"bloomberg, karina, milei, cena, dólares",7,2025-01-01,13_precio_dólares_italo_millón
14,"president, avisar, morchio, acercar, procederer",17,2025-01-01,14_presiden_president_bue_sugerir
15,"alexis, menem, doctor, laxo, ocupar",6,2025-01-01,15_doctor_caride_hoz_ocupar
16,"bornoroni, noroni, machado, bor, santurio",28,2025-01-01,16_resulta_pala_afi_sin
17,"ruta, 329, hadad, tren, intendente",7,2025-01-01,17_ferroviario_ruta_ferrocarril_transpor...
18,"2025, jubilado, previsional, jubilación, pensión",44,2025-01-01,18_pensión_previsional_jubilado_jubilaci...
19,"agost, carreño, tanda, moira, marclay",50,2025-01-01,19_jurar_jura_someter_sr
20,"manifestación, cántico, manifestaciones, estanislao, alexis",22,2025-01-01,20_manifestaciones_manifestación_barra_l...
21,"760, peticiones, poder, , ",1,2025-01-01,21_diputados_5282_pala_pág
22,"soldano, pertinentes, maureira, sépanlo, 200",4,2025-01-01,22_militar_fuerza_defensa_soldati
23,"dnu, posteo, milei, estafa, acá",33,2025-01-01,23_político_democracia_partido_debate
24,"senador, legislador, desdoblar, congreso, tuit",19,2025-01-01,24_legislador_congreso_legislativo_parla...
25,"sr, llamalo, álvaro, tomen, almirón",46,2025-01-01,25_sr_pala_concedo_álvaro
26,"vicepresidencia, vicepresidenta, vicepresidente, petri, bornoroni",21,2025-01-01,26_vicepresidente_vicepresidencia_ocupar...
27,"investigar, denunciar, patrimonio, , ",1,2025-01-01,27_educación_escuela_monumento_aconsejar
28,"2025, 2024, 789, despachado, habilitar",21,2025-01-01,28_2007_2010_2006_07
29,"explosión, tapa, 1992, clarín, cial",1,2025-01-01,29_1984_1985_diputados_véanse
30,"agroproductivo, ído, concretamen, cuario, agrope",2,2025-01-01,30_agropecuario_ganadería_productor_agri...
31,"519000, estafa, 54000, cripto, estafador",6,2025-01-01,31_deudor_deuda_hipotecario_crédito
32,"evangelios, santos, dios, jurar, jura",41,2025-01-01,32_evangelios_santos_dios_jurar
33,"oficio, juez, espert, justicia, tomar",30,2025-01-01,33_justicialista_juez_justicia_bancada
34,"fentanilo, niñas, niños, sarapura, adolescentes",5,2025-01-01,34_matrimonio_divorcio_cónyuge_hijo
35,"audio, spagnuolo, chorear, agencia, andis",7,2025-01-01,35_teatral_radio_televisión_audiovisual
36,"memoria, homenajes, cándida, tarlovsky, kirk",8,2025-01-01,36_memoria_rendido_homenajes_rendir
37,"ypf, antimafias, tasa, barra, sucursal",5,2025-01-01,37_nuclear_energía_energético_gas
38,"discapacidad, cívica, radical, unión, actualizar",9,2025-01-01,38_cívica_radical_unión_nombre
39,"votar, votado, sarapura, vot, espert",21,2025-01-01,39_votar_voté_votado_vota
40,"clara, anótese, sírvanse, aguarden, hágalir",21,2025-01-01,40_leito_aparicio_alderete_leavy
41,"transportes, importar, tozudez, aerolíneas, argentinas",4,2025-01-01,41_aéreo_aerolíneas_argentinas_aeronave
42,"perdón, disculpe, disculpa, ledesma, ianni",37,2025-01-01,42_disculpe_disculpa_perdón_discúlpeme
43,"gabinete, jefe, ministros, pregunta, contestar",77,2025-01-01,43_ministros_gabinete_jefe_ministro
44,"respeto, respetuoso, faltar, falta, respetar",58,2025-01-01,44_respeto_respetar_respetuoso_señores
45,"escuchar, escuchaber, oradora, murmullo, señores",43,2025-01-01,45_escuchar_oradora_escuchaber_escuchen
46,"momento, massot, poquito, vení, brindándoles",14,2025-01-01,46_momento_plazo_quórum_oportuno
47,"agost, carreño, emplazamiento, sr, gre",61,2025-01-01,47_agost_carreño_2º_xii
48,"suizo, francos, autoinvestigación, retuiteó, orfebre",5,2025-01-01,48_suizo_suiza_italo_accionista
49,"abortista, provido, defensoría, cualquiera, niño",1,2025-01-01,49_aborto_mujer_embarazo_salud
50,"25, decreto, 461, 462, 345",13,2025-01-01,50_decreto_648_alidez_derogar
51,"01, a1, 5k, 018, 18",4,2025-01-01,51_mujer_violencia_01_género
52,"ley, aviso, definitivamente, , ",2,2025-01-01,52_ley_aviso_roja_definitivamente
53,"gabinete, jefe, pregunta, contestar, interrumpir",56,2025-01-01,53_secretario_jefe_gabinete_secretaria
54,"micrófono, percibir, manifestación, alcanzar, biasi",61,2025-01-01,54_micrófono_audio_sonido_receptor
55,"sugeír, papelerío, dossier, estilar, redacter",8,2025-01-01,55_redacción_autor_copia_citación
56,"continúir, finalizar, finalice, milman, continu",42,2025-01-01,56_continúir_finalizar_proseguir_continú...
